Suffix,Place Name,State,Lat,Long
field,Mansfield,SD,45.243032,-98.5628734
ville,Marksville,SD,45.0694285,-100.3773562
olony,Maxwell Colony,SD,43.1822145,-97.6345109
ing,Meckling,SD,42.8424963,-97.0694924
land,Midland,SD,44.0716539,-101.1554178
bank,Milbank,SD,45.2191313,-96.6356167
ville,Milesville,SD,44.4580404,-101.6793123
olony,Miller Dale Colony,SD,44.3999846,-99.1128798
town,Milltown,SD,43.4235958,-97.8017345
hill,Mission Hill,SD,42.9233297,-97.2789433
side,Morningside,SD,44.3658167,-98.1884235
town,Morristown,SD,45.938615,-101.7231897
city,Mound City,SD,45.7252697,-100.0684524
olony,New Elm Springs Colony,SD,43.4888718,-97.8289571
land,New Holland,SD,43.4272145,-98.6092492
wood,New Underwood,SD,44.0933202,-102.8362824
land,Nisland,SD,44.6730407,-103.5535258
city,North Sioux City,SD,42.5272168,-96.4830864
ville,Northville,SD,45.1555313,-98.5792629
ham,Oldham,SD,44.2274712,-97.3078459
ville,Olsonville,SD,43.1277838,-100.6090255
olony,Pearl Creek Colony,SD,44.3285887,-97.9136957
town,Pickstown,SD,43.0672168,-98.5320265
view,Plainview,SD,44.6022106,-102.1615496
olony,Plainview Colony,SD,45.5816421,-99.0064991
city,Prairie City,SD,45.5297132,-102.8043291
dolph,Randolph,SD,45.2427437,-98.2098151
owl,Redowl,SD,44.6977665,-102.5532226
land,Richland,SD,42.7594406,-96.6528136
olony,Riverside Colony,SD,44.4863691,-98.1392573
ham,Rockham,SD,44.9038644,-98.824824
olony,Rockport Colony,SD,43.5819266,-97.838959
lyn,Roslyn,SD,45.4952333,-97.4909258
land,Rutland,SD,44.089416,-96.9672804
salem,Salem,SD,43.7241455,-97.388953
arc,Sansarc,SD,44.5066468,-101.034869
ing,Schmidt Landing,SD,45.3796863,-96.5608943
land,Scotland,SD,43.1497151,-97.7175669
beach,Shady Beach,SD,45.4035746,-96.6320083
olony,Spink Colony,SD,44.7466434,-98.2920381
creek,Spring Creek,SD,43.1175054,-101.0226501
olony,Spring Creek Colony,SD,45.9091405,-98.8787164
olony,Spring Valley Colony,SD,44.0405485,-98.8870398
field,Springfield,SD,42.8541658,-97.8972907
ford,Stratford,SD,45.3163581,-98.3048159
view,Sunnyview,SD,44.3446901,-96.7853321
ett,Swett,SD,43.1719399,-101.9515399
hawk,Thunder Hawk,SD,45.9383341,-101.9748682
lake,Timber Lake,SD,45.4291548,-101.0740344
city,Trail City,SD,45.472492,-100.725419
olony,Tschetter Colony,SD,43.3702642,-97.6861778
ville,Unityville,SD,43.8013665,-97.4525658
rings,Valley Springs,SD,43.5824734,-96.4678189
town,Watertown,SD,44.8994088,-97.1150732
rings,Wessington Springs,SD,44.0791571,-98.569536
lake,White Lake,SD,43.7302731,-98.7136998
owl,White Owl,SD,44.592211,-102.430721
ville,Wicksville,SD,44.0960978,-102.5885008
lake,Willow Lake,SD,44.627469,-97.6370273
ing,Worthing,SD,43.3291475,-96.7628257
alley,Rapid Valley,SD,44.0624879,-103.14629
view,Grandview,SD,43.6438867,-99.2970424
alley,Spring Valley,SD,43.2041563,-97.2689463
ough,Clough,SD,44.5791543,-102.8046167
ing,Dowling ,SD,44.3335967,-101.9845967
ham,Melham,SD,44.5574705,-97.6864718
ville,Alsville,SD,44.5866326,-97.1281244
rings,Big Springs,SD,42.9380468,-96.6075355
field,Bloomfield,SD,44.6324766,-98.09898
rings,Boneita Springs,SD,44.4449875,-102.56239
field,Clearfield,SD,43.1683373,-100.028176
field,Greenfield,SD,42.8805506,-96.8455984
ing,Harding,SD,45.3983272,-103.8327049
ford,Hereford,SD,44.3872086,-102.8954511
side,Hill Side,SD,42.9391601,-96.7853199
side,Hillside,SD,43.4688759,-98.2122994
view,Hillsview,SD,45.6647023,-99.5584513
ville,Jamesville,SD,43.1027724,-97.4836751
city,Junction City,SD,42.786664,-96.7861515
sburg,Kingsburg,SD,42.9144422,-97.9311807
view,Lakeview,SD,43.1036169,-100.7481969
lodi,Lodi,SD,42.982493,-96.9839357
rings,Mawl Springs,SD,44.087209,-102.8004484
field,Mayfield,SD,43.0824936,-97.3186685
ville,Metzgerville,SD,43.5419312,-98.262579
eau,Moreau,SD,45.3558226,-100.3979137
land,Orland,SD,43.8916426,-97.1892279
ford,Rockyford,SD,43.4972116,-102.5021165
field,Sheffield,SD,44.4130358,-98.0739778
ford,Stamford,SD,43.8949909,-101.0890293
ville,Stoneville,SD,44.7335996,-102.6546121
view,Valleyview,SD,42.9672181,-97.2789434
field,Viewfield,SD,44.2119299,-102.8296145
ville,Westreville,SD,42.9241611,-97.0233806
hills,Bijou Hills,SD,43.518055,-99.1498153
lake,Crow Lake,SD,43.9574939,-98.7389812
rings,Elm Springs,SD,44.3133187,-102.5276665
olony,Fordham Colony,SD,44.7685819,-97.909256
ville,Lyonville,SD,43.877774,-98.9706501
leaf,Maple Leaf,SD,45.9247218,-100.890687
ville,Rauville,SD,44.9796868,-97.1059073
view,Ridgeview,SD,45.0849827,-100.8004206
side,Riverside,SD,43.7227606,-97.9484089
eau,Rousseau,SD,44.316372,-100.0715133
dolph,Rudolph,SD,45.3480323,-98.5362059
creek,Snake Creek,SD,45.5847175,-100.5859712
creek,Soldier Creek,SD,43.3236142,-100.8882002
wood,Spottswood,SD,44.6522019,-98.5056506
grove,Spring Grove,SD,45.4630163,-97.0500796
ville,Tunerville,SD,44.8902426,-96.6811706
hill,Tuthill,SD,43.1558331,-101.4937604
ford,Yellowhorse Ford,SD,45.2802626,-100.7970874
hill,Shadehill,SD,45.7655514,-102.1793214
ville,Summerville,SD,45.773885,-102.1773768
ing,Beaver Crossing,SD,44.3827615,-104.0038205
city,Canyon City ,SD,44.0849852,-103.6057487
city,Central City,SD,44.3658176,-103.772421
wood,Cottonwood,SD,43.9669341,-101.9059831
wood,Englewood,SD,44.2969288,-103.7846436
ville,Oreville,SD,43.867484,-103.6229722
ford,Rochford,SD,44.124428,-103.7196408
ville,Rockerville,SD,43.9580438,-103.3585202
ford,Rocky Ford,SD,43.2863634,-103.5982514
ford,Rumford,SD,43.126637,-103.6979776
ville,Schaeferville,SD,44.1213763,-103.2954614
ville,Terraville,SD,44.3622065,-103.7646429
ford,Tilford,SD,44.3002635,-103.4299097
hawk,Tomahawk,SD,44.2119302,-103.5285238
rings,Vestal Springs,SD,43.8285932,-103.6863069
wood,Whitewood,SD,44.4610953,-103.6385276
town,Chinatown,SD,44.379151,-103.7213079
land,Orland ,SD,43.9191421,-97.1820058
city,Diamond City ,SD,44.1499841,-103.6990846
town,Elizabethtown ,SD,44.3874844,-103.7032518
ights,Richmond Heights,SD,45.5052547,-98.5728741
ights,Richfield Heights,SD,45.5119213,-98.5387064
tates,Gederos Estates,SD,45.5133101,-98.5131502
tates,Fisher Estates,SD,45.5194212,-98.5145392
epark,Country Village Mobile Park,SD,45.5105325,-98.5253727
ights,Fairview Heights,SD,42.8672207,-97.5253414
view,Fairview ,SD,44.3813616,-97.723692
tates,Valley View Estates,SD,45.6541257,-97.1245292
ing,Long Hollow Housing,SD,45.6871808,-97.1534196
creek,LaCreek ,SD,43.0916673,-101.6468143
city,Douglas City ,SD,43.3791559,-98.3156342
land,Sweetland ,SD,44.3405412,-98.9848208
wood,Maywood ,SD,43.5138728,-97.9461825
town,Marshalltown ,SD,42.9402715,-96.9044892
brook,Saybrook ,SD,42.938884,-97.1433839
wood,Glenwood ,SD,43.0777672,-96.835045
side,Riverside ,SD,43.0194365,-97.0058811
city,Lancaster City ,SD,44.3791509,-103.7740878
ing,Channing ,SD,44.2416523,-103.5171344
city,Centennial City ,SD,44.4347065,-103.6351941
ville,Cartesville ,SD,44.3394288,-103.7574202
ville,Carterville ,SD,44.3374845,-103.7463086
town,Frenchtown ,SD,43.8874884,-103.3824116
view,Fairview ,SD,44.1013734,-103.6518611
camp,Clara Belle Camp ,SD,43.8638735,-103.596305
camp,Copper Camp ,SD,44.0916492,-103.7990883
town,Sheldon Trailor Town,SD,44.2688579,-96.8161655
olony,Newdale Colony,SD,44.2921892,-96.5206011
ville,Gayville,SD,44.3708176,-103.7601982
olony,Poinsett Colony,SD,44.6416321,-96.9017292
tates,Oak Park Estates,SD,43.7305279,-96.4919872
ights,Sorum Heights,SD,43.6541411,-96.7089387
ights,Cactus Heights,SD,43.5602525,-96.6672703
ights,Split Rock Heights,SD,43.5280305,-96.6497697
ights,Skyline Heights,SD,43.6069194,-96.7617179
tates,Arrowhead Estates,SD,44.0360991,-103.2768495
ights,Ridgeland Heights,SD,44.0827652,-103.3629635
tates,South Canyon Country Estates,SD,44.1019317,-103.3629635
lake,McCook Lake,SD,42.5416614,-96.5058646
che,Belle Fourche,SD,44.6713733,-103.852148
hawk,Blackhawk,SD,44.1510983,-103.3079619
olony,Bon Homme Colony,SD,42.8641656,-97.7070095
bank,Burbank,SD,42.745276,-96.8292077
rings,Cascade Springs,SD,43.3333092,-103.5504737
wood,Castlewood,SD,44.7227424,-97.0300678
ing,Cheyenne Crossing,SD,44.2960951,-103.8693697
city,Crook City,SD,44.4413732,-103.6335274
sburg,Dalesburg,SD,42.9769372,-96.9042117
wood,Deadwood,SD,44.376651,-103.7296416
field,Deerfield,SD,44.0172035,-103.8340897
alley,Gannvalley,SD,44.0333265,-98.9878745
wood,Greenwood,SD,44.2202633,-103.5615803
land,Hetland,SD,44.3780244,-97.2350688
rings,Hot Springs,SD,43.431646,-103.4743625
ebec,Kennebec,SD,43.903602,-99.8617834
ead,Lead,SD,44.3522065,-103.7651984
land,Maitland,SD,44.3974841,-103.8015891
ville,Myersville,SD,44.1033164,-103.7390858
olony,Platte Colony,SD,43.4697214,-99.1259259
city,Rapid City,SD,44.0805434,-103.2310149
ights,Ree Heights,SD,44.5185938,-99.2001057
city,Silver City,SD,44.0844303,-103.563803
owl,Stratosphere Bowl,SD,43.9766549,-103.3457414
ville,Tigerville,SD,43.9766509,-103.6399165
ville,Woodville,SD,44.2910957,-103.7551977
ing,Johnson Siding,SD,44.0847094,-103.4379659
ville,Brownsville ,SD,44.2752627,-103.6943623
wood,Greenwood,SD,42.9230521,-98.388414
sburg,Harrisburg,SD,43.4313663,-96.69727
ford,Hartford,SD,43.6230323,-96.942555
ead,Hillhead,SD,45.8349572,-97.3920395
field,Redfield,SD,44.8758095,-98.5187062
ummit,Summit,SD,45.3044063,-97.0364661
land,Vayland,SD,44.4935934,-98.7989865
creek,Wolf Creek,SD,43.3474874,-97.6236776
view,Grandview ,SD,43.3972117,-98.3586904
city,Forest City,SD,45.0027608,-100.3004082
ing,Allison Crossing,SD,45.198867,-101.9173758
ing,Iron Lightning,SD,45.1797007,-101.8462645
creek,Corn Creek,SD,43.5649992,-101.2009781
creek,Crow Creek,SD,43.9555496,-99.2231555
ville,Moenville,SD,44.476372,-101.2554232
wood,Wood,SD,43.4969428,-100.4773584
alley,Long Valley,SD,43.461665,-101.4948695
ville,Centerville,SD,43.1194328,-96.961437
city,Hill City,SD,43.9324855,-103.575193
creek,Potato Creek,SD,43.5344429,-101.990151
ford,Beresford,SD,43.0805446,-96.773655
ville,Kennedyville,SD,43.9230423,-103.5240808
ights,Ashland Heights,SD,44.1297097,-103.1251785
alley,Green Valley,SD,44.0355437,-103.1112889
hills,Colonial Pine Hills,SD,44.0077658,-103.3154618
top,Ragged Top ,SD,44.3597061,-103.8857596
field,Morefield,SD,43.6888889,-96.7708333
olony,Blumengard Colony,SD,45.244037,-99.169089
olony,Brentwood Colony,SD,45.15229,-99.301026
olony,Cameron Colony,SD,43.188974,-97.262939
olony,Claremont Colony,SD,44.712861,-96.952715
olony,Clearfield Colony,SD,43.143834,-98.142457
olony,Deerfield Colony,SD,45.588756,-98.902917
olony,Evergreen Colony,SD,45.123081,-99.044795
olony,Golden View Colony,SD,43.690839,-97.443666
olony,Grass Ranch Colony,SD,43.647877,-98.878498
olony,Grassland Colony,SD,45.666201,-98.791487
olony,Hillcrest Colony,SD,44.946242,-97.669873
olony,Hutterville Colony,SD,45.265312,-98.209491
olony,Jamesville Colony,SD,43.103364,-97.482719
olony,Lake View Colony,SD,43.219751,-98.464279
olony,Millbrook Colony,SD,43.67079,-97.874129
olony,Newport Colony,SD,45.67902,-97.932944
olony,Oak Lane Colony,SD,43.510277,-97.743902
olony,Old Elm Spring Colony,SD,43.4955556,-97.7994444
olony,Orland Colony,SD,43.820486,-97.201517
olony,Pleasant Valley Colony,SD,44.060052,-96.468308
olony,Red Willow Colony,SD,44.529916,-96.734485
olony,Roland Colony,SD,44.340824,-96.590016
olony,Rustic Acres Colony,SD,43.871772,-97.090838
olony,Shamrock Colony,SD,44.620196,-97.956741
olony,Shannon Colony,SD,43.98078,-97.423872
olony,Silver Lake Colony,SD,44.875579,-97.616165
olony,Spring Lake Colony,SD,44.236314,-97.175767
olony,Thunderbird Colony,SD,45.190445,-99.266238
olony,Upland Colony,SD,43.877294,-97.975881
olony,Westwood Colony,SD,45.886722,-97.781893
olony,White Rock Colony,SD,45.911093,-96.623576
olony,Norfeld Colony,SD,44.424532,-96.560844
olony,Camrose Colony,SD,44.932603,-98.218267
olony,Collins Colony,SD,44.548949,-97.697597
olony,Mayfield Colony,SD,44.695215,-97.577219
lake,Brant Lake,SD,43.9309316,-96.9444731
lake,Clear Lake,SD,45.7012372,-97.3523735
ett,De Rossett,TN,35.9506212,-85.3088591
croft,Ravenscroft,TN,35.9772876,-85.2952479
ville,Adamsville,TN,35.2359146,-88.3905965
grove,Beechgrove,TN,35.6270164,-86.2402706
gap,Bulls Gap,TN,36.2570407,-83.0859967
hill,Bunker Hill,TN,35.1395256,-86.8763922
creek,Camp Creek,TN,36.0873257,-82.7637586
ight,Cartwright,TN,36.3925557,-85.8699827
hill,Chapel Hill,TN,35.6264581,-86.6933305
ville,Clarksville,TN,36.5297706,-87.3594529
rings,Clear Springs,TN,36.1470255,-83.8804652
wood,Collinwood,TN,35.1742474,-87.7378029
hill,Columbus Hill,TN,36.3864485,-85.6221981
view,Fairview,TN,36.4997903,-85.0060587
hills,Forest Hills,TN,36.0683932,-86.844167
town,Griffintown,TN,36.1825569,-87.1375052
land,Highland,TN,35.232024,-87.7375244
ome,Island Home,TN,35.9559168,-83.8846266
town,Milltown,TN,36.3936685,-85.7994253
town,Morristown,TN,36.2139814,-83.2948922
creek,Rose Creek,TN,35.205361,-88.6969965
ville,Shelbyville,TN,35.483406,-86.4602717
rest,Shepherd Forest,TN,35.1311834,-85.3285707
ights,Sherril Heights,TN,35.5036871,-84.3832569
tates,Sherwood Estates,TN,36.0345239,-84.1415841
rest,Sherwood Forest,TN,35.112019,-84.8535547
hiloh,Shiloh,TN,35.8611767,-86.3305477
hiloh,Shiloh,TN,36.3647753,-87.5014011
town,Shipetown,TN,36.0745286,-83.7629584
gap,Shooks Gap,TN,35.8842524,-83.7921213
hills,Signal Hills,TN,35.098962,-85.3330148
hill,Silver Hill,TN,36.0014514,-86.3672138
epark,Skyline Park,TN,35.148683,-85.3255154
ville,Sloanville,TN,35.3534187,-89.9531432
land,Smithland,TN,35.1217508,-86.3855466
wood,Smithwood,TN,36.02786,-83.9221298
tates,Smoky View Estates,TN,35.7636927,-84.0390738
ights,Soddy Lake Heights,TN,35.2781252,-85.1357891
sburg,South Dyersburg,TN,36.0195161,-89.3911837
ville,South Knoxville,TN,35.9431389,-83.8987936
hills,Southern Hills,TN,35.5900722,-87.0341721
side,Southside,TN,36.3714409,-87.2955631
creek,Spring Creek,TN,35.2131358,-87.4472411
creek,Spring Creek,TN,35.654235,-87.9900306
creek,Spring Creek,TN,35.7667339,-88.6772779
hill,Spring Hill,TN,35.681736,-88.5692191
place,Spring Place,TN,36.0239723,-83.8543492
alley,Spring Valley,TN,35.1222945,-85.312459
field,Springfield,TN,36.5092119,-86.8849984
ville,Springville,TN,36.2492237,-88.1530946
town,Staffordtown,TN,34.9981356,-84.3885346
brook,Stonebrook,TN,35.950914,-84.056856
ville,Striggersville,TN,36.4423166,-82.9904429
town,Stringtown,TN,36.4778281,-87.5591805
ights,Stuart Heights,TN,35.0986836,-85.2846802
hills,Suburban Hills,TN,35.4106285,-84.6774384
hills,Suburban Hills,TN,35.9148028,-84.0679671
grove,Sugar Grove,TN,35.0731308,-84.814664
creek,Suggs Creek,TN,36.1186695,-86.4952713
rings,Sulphur Springs,TN,36.3481595,-82.5423709
city,Summer City,TN,35.5742351,-85.1160688
field,Summerfield,TN,35.2536912,-85.799141
ville,Summersville,TN,36.4648245,-82.5307047
town,Summertown,TN,35.1684043,-85.3024594
town,Summertown,TN,35.4347992,-87.3127914
ummit,Summit,TN,35.0697961,-85.1007851
ville,Summitville,TN,35.5595194,-85.9924866
side,Sunny Side,TN,36.3070012,-88.2305964
hill,Sunnyhill,TN,35.5348015,-89.249235
side,Sunnyside,TN,36.541491,-82.4554243
hills,Sunset Hills,TN,36.1992582,-83.3454492
alley,Sycamore Valley,TN,36.517276,-85.9280376
creek,Tackett Creek,TN,36.538969,-84.0079802
wood,Tanglewood,TN,36.2753313,-85.9877656
tates,Tara Estates,TN,35.3850785,-86.1991565
ville,Tatumville,TN,36.0425704,-89.1942359
hill,Taylor Hill,TN,35.4811809,-85.0268983
ing,Taylors Crossing,TN,35.5247949,-88.2522606
ville,Taylorsville,TN,36.2756076,-86.1997124
town,Taylortown,TN,35.1992465,-86.7544439
hills,Tellico Hills,TN,35.4642401,-84.5868784
tates,Terry Estates,TN,35.1795249,-87.048342
creek,Third Creek,TN,35.970359,-84.0032428
ville,Thomasville,TN,36.4139387,-87.1336149
oaks,Three Oaks,TN,35.3656338,-87.272236
town,Tigertown,TN,36.1956486,-83.2793354
ett,Tigrett,TN,35.9514609,-89.2400697
lake,Timberlake,TN,35.7100678,-88.3817133
ville,Timesville,TN,35.1550718,-85.3310711
ville,Tiptonville,TN,36.3783984,-89.4720193
hills,Towne Hills,TN,35.1475709,-85.2382907
ville,Trentville,TN,36.0278636,-83.7201776
ville,Turnersville,TN,36.4878243,-87.0400012
ville,Tylersville,TN,36.0042392,-89.5414645
hills,Tyner Hills,TN,35.0575738,-85.1499532
rings,Unaka Springs,TN,36.0976084,-82.4415273
city,Union City,TN,36.4242303,-89.0570096
grove,Union Grove,TN,35.5972958,-84.5716005
grove,Union Grove,TN,35.5989603,-86.9552812
grove,Union Grove,TN,35.7525806,-84.0929653
ights,Union Heights,TN,36.1828716,-83.2485005
hill,Union Hill,TN,36.3342177,-86.7791645
ville,Unionville,TN,35.6217359,-86.5924951
ville,Unionville,TN,35.9517398,-89.4361844
creek,Upper Shell Creek,TN,36.1676219,-82.0315083
ville,Uptonville,TN,35.4548004,-88.978951
eau,Valdeau,TN,35.0836844,-85.3182919
creek,Valley Creek,TN,36.5720253,-83.9118664
ights,Valley View Heights,TN,36.028135,-84.1576957
brook,Valleybrook,TN,35.1556266,-85.21329
town,Vanntown,TN,35.0089761,-86.4561028
ing,Venable Spring,TN,35.6075699,-86.7822214
ights,Vernon Heights,TN,36.4956568,-82.5665402
ights,Volunteer Heights,TN,35.9331233,-85.0391242
town,Walkertown,TN,35.1853599,-88.2433708
land,Walland,TN,35.7281419,-83.8132305
grove,Walnut Grove,TN,35.5920249,-89.7806374
grove,Walnut Grove,TN,36.3897701,-86.2416563
grove,Walnut Grove,TN,36.4842114,-86.6130507
hill,Walnut Hill,TN,35.7153507,-89.047564
hill,Walnut Hill,TN,35.9506309,-84.5338242
hill,Walnut Hill,TN,36.5698258,-82.2568028
bluff,Warrens Bluff,TN,35.6153482,-88.3189317
ights,Washington Heights,TN,35.087573,-85.1707876
ights,Washington Heights,TN,36.0136913,-84.0735248
alley,Water Valley,TN,35.74118,-87.1894528
ville,Waterville,TN,35.1075746,-84.8638328
ights,Watt Heights,TN,35.2928509,-84.7407736
tates,Watts Bar Estates,TN,35.7370166,-84.7196626
rings,Wayland Springs,TN,35.0617487,-87.5747458
city,Webber City,TN,35.3467452,-87.2822365
town,Webbtown,TN,36.5003307,-85.9685944
hills,Wedgewood Hills,TN,35.9036916,-84.081023
camp,Welch Camp,TN,36.2389679,-84.3096529
land,Welchland,TN,35.6478446,-85.5166416
wood,Wellwood,TN,35.6159093,-89.1078432
ights,West End Heights,TN,36.2153318,-86.3191584
rest,West Forest,TN,35.9473029,-84.051578
hills,West Hills,TN,35.9250746,-84.5654918
hills,West Hills,TN,35.9342475,-84.0471331
ville,West Knoxville,TN,35.9703599,-83.9551854
ville,West Maryville,TN,35.7564717,-83.9790708
side,West Riverside,TN,35.6697932,-85.7852597
hiloh,West Shiloh,TN,35.1486943,-88.3833752
brook,West Springbrook,TN,35.7975825,-83.9832384
view,West View,TN,35.0006309,-85.1002286
view,West View,TN,35.9611931,-83.9649078
ough,Westborough,TN,35.9436918,-84.0557447
lyn,Westlyn,TN,35.9148034,-84.0282429
ights,Westmoreland Heights,TN,35.9220258,-84.0049086
ights,Westside Heights,TN,35.3498016,-86.2255457
wood,Westwood,TN,35.3545236,-86.2358238
wood,Westwood,TN,35.5964612,-87.0922289
wood,Westwood,TN,35.4703545,-86.0958215
tates,Westwood Estates,TN,36.1167459,-84.1379751
hills,Whispering Hills,TN,36.0567472,-83.9949113
city,White City,TN,35.2473007,-85.7027489
hill,White Hill,TN,35.6550678,-85.5719207
hill,White Hill,TN,36.4097701,-86.6905518
oak,White Oak,TN,35.0917397,-85.3088474
oak,White Oak,TN,36.5348023,-84.0346476
oaks,White Oaks,TN,35.4611882,-86.0619316
ead,Whitehead,TN,35.480073,-86.7888886
ville,Whitleyville,TN,36.4453369,-85.6719207
creek,Whites Creek,TN,36.2658869,-86.8308324
ville,Whiteville,TN,35.3264714,-89.1495102
rings,Whittle Springs,TN,36.0175824,-83.9157404
ville,Wildersville,TN,35.7814548,-88.3603243
wood,Wildwood,TN,35.8036958,-83.8712895
town,Wilkinstown,TN,35.6286805,-88.1539254
ville,Wilkinsville,TN,35.4031399,-89.8967525
town,Woolardtown,TN,36.0248103,-83.5790619
rings,Willis Springs,TN,35.0095213,-84.6868808
rings,Winchester Springs,TN,35.2461933,-86.1774873
town,Windletown,TN,36.2642324,-85.146629
city,Windy City,TN,35.7417369,-88.9067274
town,Wixtown,TN,36.5414363,-86.1385975
creek,Wolf Creek,TN,35.6453486,-84.8555023
wood,Wood,TN,35.5767411,-84.4843737
ights,Woodland Heights,TN,35.0728514,-85.3255143
ights,Woodland Heights,TN,35.2406364,-88.2442032
alley,Woods Valley,TN,36.3017211,-87.4086213
town,Wyricktown,TN,36.0556407,-83.7329567
ing,Youngs Crossing,TN,35.7395137,-88.8475594
ville,Youngville,TN,36.5853217,-86.8258307
hill,Zion Hill,TN,36.4770403,-82.8768298
rings,Alexander Springs,TN,35.3773002,-87.2691802
ville,Almaville,TN,35.8653425,-86.5811055
ights,Alpha Heights,TN,36.1848129,-83.3879503
hill,Anthony Hill,TN,35.1359146,-87.1072332
wood,Applewood,TN,35.1481276,-85.3363489
land,Arkland,TN,35.675904,-87.2005645
